acc	subtype	type
207480_s_at	1	ps
217227_x_at	1	ps
201069_at	1	ps
229530_at	1	ps
227070_at	1	ps
206025_s_at	1	ps
210495_x_at	1	ps
212353_at	1	ps
212764_at	1	ps
204041_at	1	ps
222513_s_at	1	ps
235759_at	1	ps
218559_s_at	1	ps
216984_x_at	1	ps
211276_at	1	ps
227399_at	1	ps
229554_at	1	ps
204916_at	1	ps
211633_x_at	1	ps
212344_at	1	ps
214038_at	1	ps
1405_i_at	1	ps
234366_x_at	1	ps
212233_at	1	ps
213537_at	1	ps
202237_at	1	ps
201842_s_at	1	ps
221969_at	1	ps
227235_at	1	ps
202952_s_at	1	ps
227059_at	1	ps
227088_at	1	ps
216557_x_at	1	ps
204646_at	1	ps
205544_s_at	1	ps
225464_at	1	ps
238852_at	1	ps
213905_x_at	1	ps
209524_at	1	ps
204359_at	1	ps
201787_at	1	ps
206710_s_at	1	ps
213800_at	1	ps
226824_at	1	ps
201147_s_at	1	ps
209191_at	1	ps
225328_at	1	ps
204235_s_at	1	ps
211719_x_at	1	ps
202283_at	1	ps
224342_x_at	1	ps
211881_x_at	1	ps
208894_at	1	ps
203382_s_at	1	ps
200986_at	1	ps
211991_s_at	1	ps
209156_s_at	1	ps
221747_at	1	ps
211635_x_at	1	ps
204776_at	1	ps
217762_s_at	1	ps
206211_at	1	ps
227265_at	1	ps
204606_at	1	ps
226425_at	1	ps
227561_at	1	ps
211571_s_at	1	ps
204337_at	1	ps
231773_at	1	ps
229461_x_at	1	ps
201389_at	1	ps
227742_at	1	ps
204963_at	1	ps
242625_at	1	ps
201615_x_at	1	ps
210511_s_at	1	ps
212588_at	1	ps
219773_at	1	ps
204284_at	1	ps
205501_at	1	ps
238669_at	1	ps
206666_at	1	ps
212681_at	1	ps
217897_at	1	ps
202627_s_at	1	ps
215306_at	1	ps
217763_s_at	1	ps
210298_x_at	1	ps
215870_s_at	1	ps
217764_s_at	1	ps
228133_s_at	1	ps
217235_x_at	1	ps
201261_x_at	1	ps
203543_s_at	1	ps
224396_s_at	1	ps
201641_at	1	ps
204787_at	1	ps
227376_at	1	ps
202628_s_at	1	ps
203886_s_at	1	ps
219685_at	1	ps
223343_at	1	ps
211737_x_at	1	ps
210982_s_at	1	ps
225946_at	1	ps
205786_s_at	1	ps
1553613_s_at	1	ps
206584_at	1	ps
204042_at	1	ps
230595_at	1	ps
211959_at	1	ps
208747_s_at	1	ps
219478_at	1	ps
215440_s_at	1	ps
235318_at	1	ps
204620_s_at	1	ps
207191_s_at	1	ps
209047_at	1	ps
220595_at	1	ps
205681_at	1	ps
229839_at	1	ps
213429_at	1	ps
228854_at	1	ps
228335_at	1	ps
201858_s_at	1	ps
209031_at	1	ps
211564_s_at	1	ps
212192_at	1	ps
217480_x_at	1	ps
210004_at	1	ps
1557080_s_at	1	ps
212067_s_at	1	ps
208451_s_at	1	ps
202018_s_at	1	ps
202206_at	1	ps
221731_x_at	1	ps
206093_x_at	1	ps
213001_at	1	ps
236179_at	1	ps
227646_at	1	ps
202746_at	1	ps
228224_at	1	ps
202207_at	1	ps
224911_s_at	1	ps
235649_at	1	ps
202766_s_at	1	ps
220330_s_at	1	ps
227183_at	1	ps
213832_at	1	ps
201539_s_at	1	ps
204619_s_at	1	ps
230214_at	1	ps
204439_at	1	ps
201617_x_at	1	ps
204416_x_at	1	ps
221541_at	1	ps
209526_s_at	1	ps
227006_at	1	ps
211796_s_at	1	ps
207238_s_at	1	ps
226225_at	1	ps
201957_at	1	ps
204237_at	1	ps
1554007_at	1	ps
219489_s_at	1	ps
203936_s_at	1	ps
1555759_a_at	1	ps
223475_at	1	ps
225481_at	1	ps
222838_at	1	ps
34210_at	1	ps
215193_x_at	1	ps
226066_at	1	ps
205913_at	1	ps
200907_s_at	1	ps
209550_at	1	ps
218312_s_at	1	ps
219213_at	1	ps
204749_at	1	ps
212188_at	1	ps
229125_at	1	ps
214927_at	1	ps
213241_at	1	ps
209209_s_at	1	ps
221730_at	1	ps
238447_at	1	ps
202953_at	1	ps
228850_s_at	1	ps
211742_s_at	1	ps
208790_s_at	1	ps
204688_at	1	ps
213451_x_at	1	ps
219230_at	1	ps
209312_x_at	1	ps
213071_at	1	ps
229779_at	1	ps
206101_at	1	ps
213122_at	1	ps
211663_x_at	1	ps
233364_s_at	1	ps
213909_at	1	ps
216333_x_at	1	ps
224694_at	1	ps
1554195_a_at	1	ps
225790_at	1	ps
1553102_a_at	1	ps
203186_s_at	1	ps
213797_at	1	ps
222162_s_at	1	ps
231048_at	1	ps
230722_at	1	ps
243864_at	1	ps
203868_s_at	1	ps
209732_at	1	ps
201012_at	1	ps
201109_s_at	1	ps
231098_at	1	ps
210889_s_at	1	ps
206157_at	1	ps
203065_s_at	1	ps
223502_s_at	1	ps
201116_s_at	1	ps
213010_at	1	ps
201150_s_at	1	ps
214916_x_at	1	ps
227140_at	1	ps
204036_at	1	ps
220122_at	1	ps
209894_at	1	ps
202497_x_at	1	ps
213428_s_at	1	ps
229578_at	1	ps
220979_s_at	1	ps
212397_at	1	ps
202391_at	1	ps
224560_at	1	ps
210221_at	1	ps
204774_at	1	ps
205168_at	1	ps
227346_at	1	ps
1570515_a_at	1	ps
215388_s_at	1	ps
1555630_a_at	1	ps
216693_x_at	1	ps
216541_x_at	1	ps
226771_at	1	ps
212097_at	1	ps
212713_at	1	ps
228827_at	1	ps
202803_s_at	1	ps
213746_s_at	1	ps
226047_at	1	ps
212845_at	1	ps
1554018_at	1	ps
203088_at	1	ps
230422_at	1	ps
204959_at	1	ps
226677_at	1	ps
204670_x_at	1	ps
203787_at	1	ps
200906_s_at	1	ps
211650_x_at	1	ps
219505_at	1	ps
219179_at	1	ps
235371_at	1	ps
204472_at	1	ps
1562275_at	1	ps
227697_at	1	ps
204205_at	1	ps
205083_at	1	ps
212372_at	1	ps
206070_s_at	1	ps
204223_at	1	ps
202765_s_at	1	ps
228698_at	1	ps
204655_at	1	ps
205404_at	1	ps
209324_s_at	1	ps
221286_s_at	1	ps
227478_at	1	ps
216236_s_at	1	ps
221530_s_at	1	ps
225968_at	1	ps
202498_s_at	1	ps
214770_at	1	ps
202311_s_at	1	ps
1554899_s_at	1	ps
218854_at	1	ps
227705_at	1	ps
218974_at	1	ps
228266_s_at	1	ps
212636_at	1	ps
207957_s_at	1	ps
209496_at	1	ps
203562_at	1	ps
232231_at	1	ps
203923_s_at	1	ps
212827_at	1	ps
224404_s_at	1	ps
227099_s_at	1	ps
228107_at	1	ps
229127_at	1	ps
205488_at	1	ps
228038_at	1	ps
209656_s_at	1	ps
232297_at	1	ps
221207_s_at	1	ps
227565_at	1	ps
212657_s_at	1	ps
209470_s_at	1	ps
203424_s_at	1	ps
230746_s_at	1	ps
217418_x_at	1	ps
238668_at	1	ps
207876_s_at	1	ps
212758_s_at	1	ps
209868_s_at	1	ps
210915_x_at	1	ps
221898_at	1	ps
202086_at	1	ps
202465_at	1	ps
204415_at	1	ps
209708_at	1	ps
238478_at	1	ps
214428_x_at	1	ps
242767_at	1	ps
201117_s_at	1	ps
215949_x_at	1	ps
205159_at	1	ps
231766_s_at	1	ps
226865_at	1	ps
204030_s_at	1	ps
218162_at	1	ps
211990_at	1	ps
217028_at	1	ps
214212_x_at	1	ps
1557961_s_at	1	ps
228128_x_at	1	ps
225575_at	1	ps
218223_s_at	1	ps
232224_at	1	ps
233496_s_at	1	ps
209897_s_at	1	ps
201387_s_at	1	ps
217478_s_at	1	ps
211639_x_at	1	ps
213135_at	1	ps
204797_s_at	1	ps
202450_s_at	1	ps
221447_s_at	1	ps
227758_at	1	ps
212488_at	1	ps
226932_at	1	ps
202133_at	1	ps
226997_at	1	ps
226218_at	1	ps
215813_s_at	1	ps
205880_at	1	ps
229504_at	1	ps
203477_at	1	ps
235173_at	1	ps
235570_at	1	ps
232060_at	1	ps
201149_s_at	1	ps
226621_at	1	ps
225502_at	1	ps
1556325_at	1	ps
218736_s_at	1	ps
222453_at	1	ps
219257_s_at	1	ps
229404_at	1	ps
210356_x_at	1	ps
201185_at	1	ps
205399_at	1	ps
243780_at	1	ps
204298_s_at	1	ps
202988_s_at	1	ps
205758_at	1	ps
204122_at	1	ps
212886_at	1	ps
1559584_a_at	1	ps
225450_at	1	ps
203851_at	1	ps
201693_s_at	1	ps
238617_at	1	ps
230175_s_at	1	ps
1554127_s_at	1	ps
226612_at	1	ps
220272_at	1	ps
1554966_a_at	1	ps
228532_at	1	ps
216248_s_at	1	ps
212423_at	1	ps
201041_s_at	1	ps
225710_at	1	ps
212489_at	1	ps
204070_at	1	ps
226811_at	1	ps
203570_at	1	ps
200799_at	1	ps
200897_s_at	1	ps
219386_s_at	1	ps
203817_at	1	ps
206953_s_at	1	ps
223378_at	1	ps
228080_at	1	ps
206167_s_at	1	ps
209201_x_at	1	ps
208396_s_at	1	ps
226322_at	1	ps
220014_at	1	ps
201743_at	1	ps
226001_at	1	ps
212526_at	1	ps
201852_x_at	1	ps
211430_s_at	1	ps
210764_s_at	1	ps
204622_x_at	1	ps
235489_at	1	ps
226751_at	1	ps
224710_at	1	ps
1554997_a_at	1	ps
201137_s_at	1	ps
203066_at	1	ps
227915_at	1	ps
226676_at	1	ps
202948_at	1	ps
216321_s_at	1	ps
212956_at	1	ps
204563_at	1	ps
227860_at	1	ps
209685_s_at	1	ps
209447_at	1	ps
213817_at	1	ps
219064_at	1	ps
205114_s_at	1	ps
228141_at	1	ps
205935_at	1	ps
218694_at	1	ps
225798_at	1	ps
226847_at	1	ps
219059_s_at	1	ps
209795_at	1	ps
203666_at	1	ps
203404_at	1	ps
221729_at	1	ps
236297_at	1	ps
201616_s_at	1	ps
201667_at	1	ps
207426_s_at	1	ps
228176_at	1	ps
203603_s_at	1	ps
207173_x_at	1	ps
219654_at	1	ps
238455_at	1	ps
203476_at	1	ps
215078_at	1	ps
230237_at	1	ps
231579_s_at	1	ps
235821_at	1	ps
235849_at	1	ps
203813_s_at	1	ps
225265_at	1	ps
201108_s_at	1	ps
209651_at	1	ps
204931_at	1	ps
225353_s_at	1	ps
227762_at	1	ps
203874_s_at	1	ps
236571_at	1	ps
204621_s_at	1	ps
205782_at	1	ps
225651_at	1	ps
242638_at	1	ps
205518_s_at	1	ps
204035_at	1	ps
227618_at	1	ps
204570_at	1	ps
213125_at	1	ps
209949_at	1	ps
223501_at	1	ps
214453_s_at	1	ps
218820_at	1	ps
211868_x_at	1	ps
218232_at	1	ps
204964_s_at	1	ps
209596_at	1	ps
205590_at	1	ps
209183_s_at	1	ps
209242_at	1	ps
212843_at	1	ps
200859_x_at	1	ps
204661_at	1	ps
238581_at	1	ps
221933_at	1	ps
227874_at	1	ps
235740_at	1	ps
207266_x_at	1	ps
226065_at	1	ps
212915_at	1	ps
211105_s_at	1	ps
230730_at	1	ps
205249_at	1	ps
213924_at	1	ps
202075_s_at	1	ps
213004_at	1	ps
227276_at	1	ps
208146_s_at	1	ps
228256_s_at	1	ps
206637_at	1	ps
211671_s_at	1	ps
209138_x_at	1	ps
228333_at	1	ps
210198_s_at	1	ps
1554474_a_at	1	ps
204912_at	1	ps
205330_at	1	ps
205529_s_at	1	ps
207233_s_at	1	ps
203325_s_at	1	ps
214669_x_at	1	ps
218418_s_at	1	ps
226682_at	1	ps
229390_at	1	ps
210895_s_at	1	ps
226722_at	1	ps
231879_at	1	ps
226769_at	1	ps
227657_at	1	ps
213293_s_at	1	ps
203748_x_at	1	ps
204165_at	1	ps
222939_s_at	1	ps
228728_at	1	ps
210139_s_at	1	ps
218656_s_at	1	ps
209466_x_at	1	ps
212587_s_at	1	ps
201438_at	1	ps
230130_at	1	ps
209392_at	1	ps
204834_at	1	ps
225045_at	1	ps
200974_at	1	ps
204103_at	1	ps
226372_at	1	ps
203542_s_at	1	ps
218353_at	1	ps
232090_at	1	ps
213438_at	1	ps
238066_at	1	ps
205419_at	1	ps
230744_at	1	ps
227554_at	1	ps
213316_at	1	ps
216542_x_at	1	ps
204135_at	1	ps
206201_s_at	1	ps
225664_at	1	ps
228776_at	1	ps
209655_s_at	1	ps
225803_at	1	ps
208965_s_at	1	ps
227892_at	1	ps
211640_x_at	1	ps
218718_at	1	ps
208306_x_at	1	ps
203498_at	1	ps
219090_at	1	ps
208966_x_at	1	ps
211919_s_at	1	ps
235004_at	1	ps
223393_s_at	1	ps
227239_at	1	ps
229560_at	1	ps
214677_x_at	1	ps
204118_at	1	ps
230391_at	1	ps
201721_s_at	1	ps
205132_at	1	ps
203708_at	1	ps
226705_at	1	ps
212813_at	1	ps
222379_at	1	ps
236038_at	1	ps
207651_at	1	ps
226051_at	1	ps
229450_at	1	ps
222020_s_at	1	ps
204198_s_at	1	ps
202191_s_at	1	ps
203932_at	1	ps
231411_at	1	ps
209946_at	1	ps
1558102_at	1	ps
229487_at	1	ps
1569040_s_at	1	ps
214511_x_at	1	ps
222668_at	1	ps
207542_s_at	1	ps
212607_at	1	ps
229435_at	1	ps
223843_at	1	ps
203700_s_at	1	ps
209356_x_at	1	ps
202709_at	1	ps
1555728_a_at	1	ps
221900_at	1	ps
209264_s_at	1	ps
202403_s_at	1	ps
209542_x_at	1	ps
213423_x_at	1	ps
1555349_a_at	1	ps
221911_at	1	ps
216829_at	1	ps
242680_at	1	ps
206932_at	1	ps
213418_at	1	ps
219777_at	1	ps
236738_at	1	ps
213131_at	1	ps
219436_s_at	1	ps
226607_at	1	ps
229942_at	1	ps
204163_at	1	ps
227266_s_at	1	ps
223392_s_at	1	ps
204154_at	1	ps
212298_at	1	ps
242736_at	1	ps
237169_at	1	ps
214752_x_at	1	ps
209906_at	1	ps
209598_at	1	ps
212667_at	1	ps
203323_at	1	ps
201694_s_at	1	ps
212419_at	1	ps
229641_at	1	ps
205407_at	1	ps
212414_s_at	1	ps
235086_at	1	ps
216950_s_at	1	ps
213933_at	1	ps
202747_s_at	1	ps
211675_s_at	1	ps
229459_at	1	ps
1556427_s_at	1	ps
209325_s_at	1	ps
213543_at	1	ps
211343_s_at	1	ps
228071_at	1	ps
232568_at	1	ps
213524_s_at	1	ps
203416_at	1	ps
204006_s_at	1	ps
211908_x_at	1	ps
205798_at	1	ps
243357_at	1	ps
216365_x_at	1	ps
208850_s_at	1	ps
235733_at	1	ps
235458_at	1	ps
244741_s_at	1	ps
206100_at	1	ps
229625_at	1	ps
202957_at	1	ps
202912_at	1	ps
215127_s_at	1	ps
205200_at	1	ps
205139_s_at	1	ps
224964_s_at	1	ps
236203_at	1	ps
209030_s_at	1	ps
218574_s_at	1	ps
229024_at	1	ps
222670_s_at	1	ps
204232_at	1	ps
228481_at	1	ps
203185_at	1	ps
244050_at	1	ps
206332_s_at	1	ps
218934_s_at	1	ps
219304_s_at	1	ps
232204_at	1	ps
225996_at	1	ps
216474_x_at	1	ps
228376_at	1	ps
215506_s_at	1	ps
209101_at	1	ps
243296_at	1	ps
201061_s_at	1	ps
209619_at	1	ps
214844_s_at	1	ps
225269_s_at	1	ps
203485_at	1	ps
202664_at	1	ps
241780_at	1	ps
212185_x_at	1	ps
232267_at	1	ps
209200_at	1	ps
205683_x_at	1	ps
204796_at	1	ps
224356_x_at	1	ps
201289_at	1	ps
212158_at	1	ps
236361_at	1	ps
210785_s_at	1	ps
201865_x_at	1	ps
235306_at	1	ps
208789_at	1	ps
212013_at	1	ps
205525_at	1	ps
211641_x_at	1	ps
205792_at	1	ps
204464_s_at	1	ps
201105_at	1	ps
204136_at	1	ps
226841_at	1	ps
208982_at	1	ps
209457_at	1	ps
37408_at	1	ps
223690_at	1	ps
227628_at	1	ps
213309_at	1	ps
226856_at	1	ps
228423_at	1	ps
226523_at	1	ps
213247_at	1	ps
229723_at	1	ps
227404_s_at	1	ps
205079_s_at	1	ps
215777_at	1	ps
203139_at	1	ps
213067_at	1	ps
226571_s_at	1	ps
222108_at	1	ps
209606_at	1	ps
214836_x_at	1	ps
212554_at	1	ps
213113_s_at	1	ps
213306_at	1	ps
201564_s_at	1	ps
230003_at	1	ps
216834_at	1	ps
206978_at	1	ps
205413_at	1	ps
202087_s_at	1	ps
204972_at	1	ps
222885_at	1	ps
1552848_a_at	1	ps
203131_at	1	ps
202686_s_at	1	ps
209348_s_at	1	ps
227197_at	1	ps
236313_at	1	ps
204793_at	1	ps
235944_at	1	ps
219295_s_at	1	ps
203561_at	1	ps
205653_at	1	ps
227688_at	1	ps
204326_x_at	1	ps
211577_s_at	1	ps
212262_at	1	ps
212382_at	1	ps
226818_at	1	ps
224940_s_at	1	ps
201426_s_at	1	ps
208851_s_at	1	ps
228055_at	1	ps
205392_s_at	1	ps
220244_at	1	ps
225345_s_at	1	ps
209199_s_at	1	ps
204597_x_at	1	ps
219647_at	1	ps
219054_at	1	ps
203324_s_at	1	ps
203471_s_at	1	ps
227761_at	1	ps
201744_s_at	1	ps
227419_x_at	1	ps
205303_at	1	ps
213193_x_at	1	ps
206150_at	1	ps
227458_at	1	ps
57588_at	1	ps
215121_x_at	1	ps
244313_at	1	ps
217525_at	1	ps
219563_at	1	ps
221261_x_at	1	ps
203706_s_at	1	ps
212387_at	1	ps
225763_at	1	ps
228228_at	1	ps
228501_at	1	ps
212486_s_at	1	ps
203699_s_at	1	ps
213139_at	1	ps
219666_at	1	ps
208983_s_at	1	ps
228325_at	1	ps
210839_s_at	1	ps
221583_s_at	1	ps
227769_at	1	ps
208962_s_at	1	ps
207057_at	1	ps
223344_s_at	1	ps
213894_at	1	ps
219935_at	1	ps
215379_x_at	1	ps
201325_s_at	1	ps
213888_s_at	1	ps
238441_at	1	ps
206580_s_at	1	ps
216412_x_at	1	ps
201148_s_at	1	ps
231841_s_at	1	ps
213194_at	1	ps
237625_s_at	1	ps
201110_s_at	1	ps
218711_s_at	1	ps
212012_at	1	ps
210321_at	1	ps
219434_at	1	ps
209683_at	1	ps
231577_s_at	1	ps
213160_at	1	ps
226069_at	1	ps
207134_x_at	1	ps
205803_s_at	1	ps
205381_at	1	ps
212263_at	1	ps
214077_x_at	1	ps
204082_at	1	ps
228636_at	1	ps
204682_at	1	ps
222146_s_at	1	ps
207390_s_at	1	ps
202208_s_at	1	ps
219908_at	1	ps
226435_at	1	ps
236280_at	1	ps
203705_s_at	1	ps
201859_at	1	ps
226210_s_at	1	ps
216331_at	1	ps
213541_s_at	1	ps
229976_at	1	ps
205119_s_at	1	ps
227971_at	1	ps
209465_x_at	1	ps
209583_s_at	1	ps
225516_at	1	ps
227361_at	1	ps
225540_at	1	ps
212077_at	1	ps
203729_at	1	ps
211958_at	1	ps
205479_s_at	1	ps
213258_at	1	ps
213170_at	1	ps
204604_at	1	ps
207705_s_at	1	ps
1555229_a_at	1	ps
206481_s_at	1	ps
235518_at	1	ps
239294_at	1	ps
202132_at	1	ps
212154_at	1	ps
201720_s_at	1	ps
238577_s_at	1	ps
204823_at	1	ps
52837_at	1	ps
203665_at	1	ps
202404_s_at	1	ps
203417_at	1	ps
210664_s_at	1	ps
215946_x_at	1	ps
204430_s_at	1	ps
209823_x_at	1	ps
205648_at	1	ps
203761_at	1	ps
201300_s_at	1	ps
210875_s_at	1	ps
213921_at	1	ps
219561_at	1	ps
206337_at	1	ps
213519_s_at	1	ps
212551_at	1	ps
213262_at	1	ps
202273_at	1	ps
211067_s_at	1	ps
204466_s_at	1	ps
213338_at	1	ps
203887_s_at	1	ps
45297_at	1	ps
227326_at	1	ps
209071_s_at	1	ps
211339_s_at	1	ps
239262_at	1	ps
228974_at	1	ps
228531_at	1	ps
206363_at	1	ps
235616_at	1	ps
202036_s_at	1	ps
204115_at	1	ps
228599_at	1	ps
219228_at	1	ps
231213_at	1	ps
229271_x_at	1	ps
213791_at	1	ps
203854_at	1	ps
230836_at	1	ps
209747_at	1	ps
212135_s_at	1	ps
208782_at	1	ps
224339_s_at	1	ps
218870_at	1	ps
211776_s_at	1	ps
205128_x_at	1	ps
202619_s_at	1	ps
216840_s_at	1	ps
230258_at	1	ps
213249_at	1	ps
227279_at	1	ps
210105_s_at	1	ps
228167_at	1	ps
207030_s_at	1	ps
1554547_at	1	ps
203753_at	1	ps
229686_at	1	ps
228783_at	1	ps
1558103_a_at	1	ps
207571_x_at	1	ps
223468_s_at	1	ps
224828_at	1	ps
218638_s_at	1	ps
212386_at	1	ps
203710_at	1	ps
218918_at	1	ps
1557938_s_at	1	ps
205559_s_at	1	ps
211668_s_at	1	ps
207574_s_at	1	ps
1559477_s_at	1	ps
200621_at	1	ps
208096_s_at	1	ps
227370_at	1	ps
219584_at	1	ps
230440_at	1	ps
221671_x_at	1	ps
204595_s_at	1	ps
221234_s_at	1	ps
219167_at	1	ps
211535_s_at	1	ps
1553973_a_at	1	ps
225602_at	1	ps
228602_at	1	ps
213891_s_at	1	ps
218943_s_at	1	ps
203695_s_at	1	ps
221651_x_at	1	ps
203919_at	1	ps
213915_at	1	ps
216887_s_at	1	ps
202269_x_at	1	ps
211161_s_at	1	ps
205821_at	1	ps
242907_at	1	ps
219049_at	1	ps
214696_at	1	ps
230741_at	1	ps
219134_at	1	ps
204174_at	1	ps
218502_s_at	1	ps
228218_at	1	ps
202270_at	1	ps
205907_s_at	1	ps
226743_at	1	ps
205270_s_at	1	ps
226603_at	1	ps
205831_at	1	ps
1569956_at	1	ps
232067_at	1	ps
241435_at	1	ps
204575_s_at	1	ps
229357_at	1	ps
227995_at	1	ps
204463_s_at	1	ps
235592_at	1	ps
236141_at	1	ps
202856_s_at	1	ps
221601_s_at	1	ps
236121_at	1	ps
207172_s_at	1	ps
219985_at	1	ps
213415_at	1	ps
205483_s_at	1	ps
214348_at	1	ps
206478_at	1	ps
212136_at	1	ps
209686_at	1	ps
209081_s_at	1	ps
213273_at	1	ps
201060_x_at	1	ps
202897_at	1	ps
208981_at	1	ps
202878_s_at	1	ps
212817_at	1	ps
217757_at	1	ps
227295_at	1	ps
1555579_s_at	1	ps
204140_at	1	ps
229937_x_at	1	ps
235438_at	1	ps
202827_s_at	1	ps
204040_at	1	ps
213869_x_at	1	ps
221814_at	1	ps
205933_at	1	ps
205269_at	1	ps
217889_s_at	1	ps
231945_at	1	ps
212609_s_at	1	ps
205304_s_at	1	ps
202672_s_at	1	ps
224941_at	1	ps
220955_x_at	1	ps
236600_at	1	ps
229391_s_at	1	ps
222924_at	1	ps
226931_at	1	ps
1557051_s_at	1	ps
208092_s_at	1	ps
227692_at	1	ps
224822_at	1	ps
218573_at	1	ps
1568760_at	1	ps
213925_at	1	ps
224451_x_at	1	ps
226459_at	1	ps
222651_s_at	1	ps
223280_x_at	1	ps
226522_at	1	ps
202052_s_at	1	ps
201324_at	1	ps
220988_s_at	1	ps
202638_s_at	1	ps
219387_at	1	ps
223620_at	1	ps
209901_x_at	1	ps
204114_at	1	ps
204879_at	1	ps
222664_at	1	ps
204236_at	1	ps
229900_at	1	ps
236262_at	1	ps
229367_s_at	1	ps
205991_s_at	1	ps
244885_at	1	ps
219812_at	1	ps
224733_at	1	ps
228143_at	1	ps
213006_at	1	ps
213422_s_at	1	ps
208964_s_at	1	ps
212288_at	1	ps
227870_at	1	ps
225185_at	1	ps
220088_at	1	ps
219310_at	1	ps
211709_s_at	1	ps
219890_at	1	ps
210762_s_at	1	ps
202620_s_at	1	ps
230925_at	1	ps
204007_at	1	ps
226876_at	1	ps
213502_x_at	1	ps
205802_at	1	ps
226368_at	1	ps
228665_at	1	ps
232235_at	1	ps
228396_at	1	ps
220301_at	1	ps
211729_x_at	1	ps
227307_at	1	ps
228964_at	1	ps
227300_at	1	ps
231993_at	1	ps
228479_at	1	ps
217497_at	1	ps
208763_s_at	1	ps
215294_s_at	1	ps
226152_at	1	ps
235978_at	1	ps
206398_s_at	1	ps
1552316_a_at	1	ps
217838_s_at	1	ps
224952_at	1	ps
231647_s_at	1	ps
205997_at	1	ps
227394_at	1	ps
203760_s_at	1	ps
200665_s_at	1	ps
220092_s_at	1	ps
221561_at	1	ps
212509_s_at	1	ps
229327_s_at	1	ps
226439_s_at	1	ps
202340_x_at	1	ps
227568_at	1	ps
212950_at	1	ps
206359_at	1	ps
243366_s_at	1	ps
214807_at	1	ps
201272_at	1	ps
221698_s_at	1	ps
221870_at	1	ps
214298_x_at	1	ps
205902_at	1	ps
226814_at	1	ps
160020_at	1	ps
204698_at	1	ps
205666_at	1	ps
238151_at	1	ps
235019_at	1	ps
236304_at	1	ps
230008_at	1	ps
1554008_at	1	ps
244745_at	1	ps
205883_at	1	ps
209670_at	1	ps
218224_at	1	ps
227780_s_at	1	ps
213069_at	1	ps
219519_s_at	1	ps
230482_at	1	ps
219243_at	1	ps
214967_at	1	ps
203180_at	1	ps
204468_s_at	1	ps
35974_at	1	ps
206049_at	1	ps
230369_at	1	ps
204994_at	1	ps
201811_x_at	1	ps
226804_at	1	ps
235291_s_at	1	ps
203773_x_at	1	ps
202729_s_at	1	ps
230644_at	1	ps
219689_at	1	ps
212265_at	1	ps
241897_at	1	ps
210146_x_at	1	ps
226982_at	1	ps
235061_at	1	ps
208078_s_at	1	ps
202035_s_at	1	ps
209822_s_at	1	ps
208370_s_at	1	ps
204220_at	1	ps
205659_at	1	ps
205692_s_at	1	ps
203167_at	1	ps
235044_at	1	ps
213974_at	1	ps
201939_at	1	ps
229011_at	1	ps
229437_at	1	ps
231202_at	1	ps
231093_at	1	ps
224795_x_at	1	ps
227148_at	1	ps
223499_at	1	ps
209118_s_at	1	ps
223313_s_at	1	ps
224061_at	1	ps
204638_at	1	ps
211395_x_at	1	ps
205116_at	1	ps
201810_s_at	1	ps
204400_at	1	ps
205819_at	1	ps
204141_at	1	ps
209087_x_at	1	ps
205528_s_at	1	ps
225604_s_at	1	ps
209228_x_at	1	ps
227654_at	1	ps
212624_s_at	1	ps
202748_at	1	ps
216920_s_at	1	ps
203688_at	1	ps
212646_at	1	ps
205291_at	1	ps
228962_at	1	ps
226905_at	1	ps
205794_s_at	1	ps
229733_s_at	1	ps
215076_s_at	1	ps
222899_at	1	ps
202998_s_at	1	ps
203810_at	1	ps
222486_s_at	1	ps
228628_at	1	ps
216033_s_at	1	ps
205568_at	1	ps
226142_at	1	ps
202478_at	1	ps
213652_at	1	ps
1553243_at	1	ps
213436_at	1	ps
219574_at	1	ps
214071_at	1	ps
222719_s_at	1	ps
206715_at	1	ps
210644_s_at	1	ps
239250_at	1	ps
215014_at	1	ps
218805_at	1	ps
228007_at	1	ps
244521_at	1	ps
206133_at	1	ps
228339_at	1	ps
213290_at	1	ps
228546_at	1	ps
202007_at	1	ps
204923_at	1	ps
204345_at	1	ps
232095_at	1	ps
236561_at	1	ps
209365_s_at	1	ps
210665_at	1	ps
208018_s_at	1	ps
201495_x_at	1	ps
232843_s_at	1	ps
203845_at	1	ps
230550_at	1	ps
202806_at	1	ps
213592_at	1	ps
209663_s_at	1	ps
224836_at	1	ps
227233_at	1	ps
209539_at	1	ps
232543_x_at	1	ps
208296_x_at	1	ps
202828_s_at	1	ps
203140_at	1	ps
236901_at	1	ps
203504_s_at	1	ps
204961_s_at	1	ps
214084_x_at	1	ps
205591_at	1	ps
228062_at	1	ps
209960_at	1	ps
228617_at	1	ps
228658_at	1	ps
210119_at	1	ps
226658_at	1	ps
241864_x_at	1	ps
206796_at	1	ps
200696_s_at	1	ps
210606_x_at	1	ps
218864_at	1	ps
205098_at	1	ps
236704_at	1	ps
203875_at	1	ps
235368_at	1	ps
33304_at	1	ps
204844_at	1	ps
211071_s_at	1	ps
238835_at	1	ps
218986_s_at	1	ps
228365_at	1	ps
228642_at	1	ps
218999_at	1	ps
229518_at	1	ps
209933_s_at	1	ps
219863_at	1	ps
211340_s_at	1	ps
235735_at	1	ps
218723_s_at	1	ps
212385_at	1	ps
203300_x_at	1	ps
204858_s_at	1	ps
228471_at	1	ps
219634_at	1	ps
205908_s_at	1	ps
204557_s_at	1	ps
